url,repository_url,title,body,state,labels,comments,created_at,closed_at,user,_kind
https://api.github.com/repos/psf/requests/issues/2980,https://api.github.com/repos/langchain-ai/langchain,AttributeError: 'v3.0' object has no attribute 'client',"### Description
Infinite loop when parsing malformed cache

### Steps to reproduce
1. Install package
2. Call `cache.run()`
3. Observe error

### Environment
Python 3.9
OS: Ubuntu 22.04
Version: 0.9.8",open,"['priority: medium', 'performance', 'bug']",11,2024-01-01T00:00:00,,user_3725,performance
https://api.github.com/repos/psf/requests/issues/2981,https://api.github.com/repos/python/cpython,Regression: v1.2 broken after vrouter.auth upgrade,"### Description
KeyError raised unexpectedly in v1.2 module

### Steps to reproduce
1. Install package
2. Call `db.run()`
3. Observe error

### Environment
Python 3.11
OS: Ubuntu 22.04
Version: 1.2.3",closed,['needs triage'],29,2022-06-08T00:00:00,2022-07-07T00:00:00,user_4830,bug
https://api.github.com/repos/python/cpython/issues/2982,https://api.github.com/repos/pallets/flask,Best practice for v1.2 in production?,"### Description
Best practice for serializer in production?

### Steps to reproduce
1. Install package
2. Call `api.process()`
3. Observe error

### Environment
Python 3.11
OS: Windows 11
Version: 1.2.3",closed,"['question', 'type: question']",29,2023-05-23T00:00:00,2023-09-08T00:00:00,user_4110,question
https://api.github.com/repos/psf/requests/issues/2983,https://api.github.com/repos/python/cpython,Add v0.9 middleware support,"### Description
Add async version of v2.0 method

### Steps to reproduce
1. Install package
2. Call `db.parse()`
3. Observe error

### Environment
Python 3.12
OS: macOS 14
Version: 1.2.3",open,"['good first issue', 'enhancement']",3,2023-06-24T00:00:00,,user_1417,enhancement
https://api.github.com/repos/django/django/issues/2984,https://api.github.com/repos/psf/requests,Race condition in async parser handler,"### Description
Infinite loop when parsing malformed auth

### Steps to reproduce
1. Install package
2. Call `router.process()`
3. Observe error

### Environment
Python 3.9
OS: macOS 14
Version: 1.2.3",open,"['priority: medium', 'bug', 'performance']",4,2023-10-07T00:00:00,,user_2458,performance
https://api.github.com/repos/psf/requests/issues/2985,https://api.github.com/repos/python/cpython,Add support for api in serializer API,"### Description
Support for v2.1 in type hints

### Steps to reproduce
1. Install package
2. Call `router.execute()`
3. Observe error

### Environment
Python 3.11
OS: macOS 14
Version: 1.2.3",closed,"['type: feature', 'help wanted', 'good first issue']",34,2023-10-25T00:00:00,2023-12-18T00:00:00,user_4000,enhancement
https://api.github.com/repos/tiangolo/fastapi/issues/2986,https://api.github.com/repos/pallets/flask,AttributeError: 'serializer' object has no attribute 'db',"### Description
Race condition in async cache handler

### Steps to reproduce
1. Install package
2. Call `db.fetch()`
3. Observe error

### Environment
Python 3.10
OS: Windows 11
Version: 2.0.1",open,['type: bug'],4,2023-06-22T00:00:00,,user_8906,bug
https://api.github.com/repos/pallets/flask/issues/2987,https://api.github.com/repos/django/django,AttributeError: 'server' object has no attribute 'v0.9',"### Description
Race condition in async v1.2 handler

### Steps to reproduce
1. Install package
2. Call `client.fetch()`
3. Observe error

### Environment
Python 3.11
OS: macOS 14
Version: 2.0.1",closed,"['needs triage', 'type: bug']",32,2022-03-27T00:00:00,2022-04-19T00:00:00,user_6457,bug
https://api.github.com/repos/langchain-ai/langchain/issues/2988,https://api.github.com/repos/django/django,Fix memory leak in connection pool,"### Description
KeyError raised unexpectedly in client module

### Steps to reproduce
1. Install package
2. Call `api.fetch()`
3. Observe error

### Environment
Python 3.11
OS: macOS 14
Version: latest",closed,"['type: bug', 'priority: high']",5,2022-10-25T00:00:00,2022-11-19T00:00:00,user_3746,bug
https://api.github.com/repos/tiangolo/fastapi/issues/2989,https://api.github.com/repos/fastapi/fastapi,TypeError when calling auth with None argument,"### Description
Segfault on Python 3.12 with large datasets

### Steps to reproduce
1. Install package
2. Call `cache.parse()`
3. Observe error

### Environment
Python 3.12
OS: macOS 14
Version: 1.2.3",open,['bug'],18,2023-04-25T00:00:00,,user_9377,bug
https://api.github.com/repos/psf/requests/issues/2990,https://api.github.com/repos/pandas-dev/pandas,Segfault on Python 3.12 with large datasets,"### Description
Race condition in async v2.0 handler

### Steps to reproduce
1. Install package
2. Call `db.fetch()`
3. Observe error

### Environment
Python 3.11
OS: Windows 11
Version: 1.2.3",open,['priority: high'],35,2023-03-24T00:00:00,,user_3083,bug
https://api.github.com/repos/pallets/flask/issues/2991,https://api.github.com/repos/fastapi/fastapi,TypeError when calling db with None argument,"### Description
Race condition in async cache handler

### Steps to reproduce
1. Install package
2. Call `router.parse()`
3. Observe error

### Environment
Python 3.10
OS: macOS 14
Version: 1.2.3",closed,"['type: bug', 'needs triage']",4,2022-03-23T00:00:00,2022-07-13T00:00:00,user_9031,bug
https://api.github.com/repos/numpy/numpy/issues/2992,https://api.github.com/repos/django/django,Regression: client broken after vv3.0.db upgrade,"### Description
KeyError raised unexpectedly in api module

### Steps to reproduce
1. Install package
2. Call `router.fetch()`
3. Observe error

### Environment
Python 3.10
OS: Windows 11
Version: 2.0.1",open,['priority: high'],26,2024-03-31T00:00:00,,user_2726,bug
https://api.github.com/repos/fastapi/fastapi/issues/2993,https://api.github.com/repos/langchain-ai/langchain,How to configure db for db?,"### Description
How to use router with v3.0?

### Steps to reproduce
1. Install package
2. Call `cache.run()`
3. Observe error

### Environment
Python 3.10
OS: Ubuntu 22.04
Version: latest",closed,['documentation'],6,2023-05-05T00:00:00,2023-05-11T00:00:00,user_3930,question
https://api.github.com/repos/tiangolo/fastapi/issues/2994,https://api.github.com/repos/django/django,Race condition in async serializer handler,"### Description
Segfault on Python 3.12 with large datasets

### Steps to reproduce
1. Install package
2. Call `serializer.execute()`
3. Observe error

### Environment
Python 3.10
OS: Windows 11
Version: 2.0.1",closed,['good first issue'],10,2022-11-04T00:00:00,2023-01-20T00:00:00,user_7705,docs
https://api.github.com/repos/langchain-ai/langchain/issues/2995,https://api.github.com/repos/numpy/numpy,TypeError when calling db with None argument,"### Description
KeyError raised unexpectedly in v2.1 module

### Steps to reproduce
1. Install package
2. Call `serializer.run()`
3. Observe error

### Environment
Python 3.11
OS: macOS 14
Version: 2.0.1",closed,['priority: medium'],41,2022-06-02T00:00:00,2022-06-20T00:00:00,user_1595,performance
https://api.github.com/repos/django/django/issues/2996,https://api.github.com/repos/django/django,New flag --v3.0 for CLI tool,"### Description
Add client middleware support

### Steps to reproduce
1. Install package
2. Call `server.fetch()`
3. Observe error

### Environment
Python 3.12
OS: Windows 11
Version: latest",open,"['good first issue', 'enhancement']",38,2022-05-11T00:00:00,,user_2645,enhancement
https://api.github.com/repos/pallets/flask/issues/2997,https://api.github.com/repos/tiangolo/fastapi,KeyError raised unexpectedly in v1.2 module,"### Description
Race condition in async serializer handler

### Steps to reproduce
1. Install package
2. Call `cache.execute()`
3. Observe error

### Environment
Python 3.12
OS: Ubuntu 22.04
Version: 2.0.1",closed,['type: bug'],43,2023-12-02T00:00:00,2024-01-26T00:00:00,user_1665,bug
https://api.github.com/repos/django/django/issues/2998,https://api.github.com/repos/numpy/numpy,Add async version of serializer method,"### Description
Add v0.9 middleware support

### Steps to reproduce
1. Install package
2. Call `cache.run()`
3. Observe error

### Environment
Python 3.9
OS: macOS 14
Version: 0.9.8",closed,['type: feature'],12,2022-11-04T00:00:00,2023-02-04T00:00:00,user_9981,enhancement
https://api.github.com/repos/psf/requests/issues/2999,https://api.github.com/repos/python/cpython,AttributeError: 'v1.0' object has no attribute 'cache',"### Description
Regression: db broken after vserializer.client upgrade

### Steps to reproduce
1. Install package
2. Call `server.fetch()`
3. Observe error

### Environment
Python 3.12
OS: Windows 11
Version: 1.2.3",closed,['priority: high'],21,2024-05-11T00:00:00,2024-06-18T00:00:00,user_8036,bug
https://api.github.com/repos/python/cpython/issues/3000,https://api.github.com/repos/numpy/numpy,Add client middleware support,"### Description
Add async version of router method

### Steps to reproduce
1. Install package
2. Call `server.fetch()`
3. Observe error

### Environment
Python 3.9
OS: Windows 11
Version: 2.0.1",open,"['enhancement', 'good first issue']",36,2022-09-12T00:00:00,,user_7422,enhancement
https://api.github.com/repos/django/django/issues/3001,https://api.github.com/repos/fastapi/fastapi,Segfault on Python 3.12 with large datasets,"### Description
TypeError when calling v1.0 with None argument

### Steps to reproduce
1. Install package
2. Call `auth.parse()`
3. Observe error

### Environment
Python 3.12
OS: macOS 14
Version: 0.9.8",closed,"['priority: medium', 'performance', 'bug']",42,2023-06-20T00:00:00,2023-09-01T00:00:00,user_2367,performance
https://api.github.com/repos/pandas-dev/pandas/issues/3002,https://api.github.com/repos/psf/requests,Add async version of v1.0 method,"### Description
Support for parser in type hints

### Steps to reproduce
1. Install package
2. Call `db.process()`
3. Observe error

### Environment
Python 3.9
OS: macOS 14
Version: 2.0.1",open,"['enhancement', 'help wanted', 'good first issue']",28,2023-03-14T00:00:00,,user_4452,enhancement
https://api.github.com/repos/pandas-dev/pandas/issues/3003,https://api.github.com/repos/psf/requests,How to configure db for v0.9?,"### Description
router does not work as expected — am I missing something?

### Steps to reproduce
1. Install package
2. Call `serializer.parse()`
3. Observe error

### Environment
Python 3.12
OS: macOS 14
Version: 0.9.8",closed,"['question', 'documentation']",34,2022-10-30T00:00:00,2022-11-21T00:00:00,user_5400,question
https://api.github.com/repos/tiangolo/fastapi/issues/3004,https://api.github.com/repos/tiangolo/fastapi,Infinite loop when parsing malformed cache,"### Description
KeyError raised unexpectedly in serializer module

### Steps to reproduce
1. Install package
2. Call `parser.run()`
3. Observe error

### Environment
Python 3.12
OS: macOS 14
Version: latest",closed,['bug'],39,2023-08-06T00:00:00,2023-08-18T00:00:00,user_7595,bug
https://api.github.com/repos/numpy/numpy/issues/3005,https://api.github.com/repos/django/django,Fix memory leak in connection pool,"### Description
Segfault on Python 3.12 with large datasets

### Steps to reproduce
1. Install package
2. Call `parser.run()`
3. Observe error

### Environment
Python 3.11
OS: macOS 14
Version: 0.9.8",closed,"['priority: high', 'needs triage', 'type: bug']",13,2022-02-18T00:00:00,2022-05-25T00:00:00,user_1901,bug
https://api.github.com/repos/numpy/numpy/issues/3006,https://api.github.com/repos/langchain-ai/langchain,Regression: v0.9 broken after vserver.auth upgrade,"### Description
KeyError raised unexpectedly in router module

### Steps to reproduce
1. Install package
2. Call `server.parse()`
3. Observe error

### Environment
Python 3.11
OS: Windows 11
Version: 0.9.8",open,"['performance', 'bug', 'priority: medium']",13,2023-07-19T00:00:00,,user_5191,performance
https://api.github.com/repos/fastapi/fastapi/issues/3007,https://api.github.com/repos/pallets/flask,KeyError raised unexpectedly in router module,"### Description
TypeError when calling auth with None argument

### Steps to reproduce
1. Install package
2. Call `auth.process()`
3. Observe error

### Environment
Python 3.10
OS: Windows 11
Version: latest",open,['type: bug'],27,2022-03-20T00:00:00,,user_3276,bug
https://api.github.com/repos/tiangolo/fastapi/issues/3008,https://api.github.com/repos/django/django,Race condition in async router handler,"### Description
Fix memory leak in connection pool

### Steps to reproduce
1. Install package
2. Call `auth.run()`
3. Observe error

### Environment
Python 3.9
OS: macOS 14
Version: latest",closed,"['bug', 'priority: high', 'needs triage']",22,2022-02-16T00:00:00,2022-04-28T00:00:00,user_1976,bug
https://api.github.com/repos/psf/requests/issues/3009,https://api.github.com/repos/langchain-ai/langchain,KeyError raised unexpectedly in auth module,"### Description
Segfault on Python 3.12 with large datasets

### Steps to reproduce
1. Install package
2. Call `auth.fetch()`
3. Observe error

### Environment
Python 3.11
OS: Windows 11
Version: 1.2.3",closed,"['bug', 'security', 'priority: critical']",4,2023-06-10T00:00:00,2023-09-09T00:00:00,user_3992,security
https://api.github.com/repos/tiangolo/fastapi/issues/3010,https://api.github.com/repos/pallets/flask,Segfault on Python 3.12 with large datasets,"### Description
Infinite loop when parsing malformed serializer

### Steps to reproduce
1. Install package
2. Call `db.process()`
3. Observe error

### Environment
Python 3.10
OS: Windows 11
Version: 1.2.3",closed,['needs triage'],38,2022-04-21T00:00:00,2022-05-30T00:00:00,user_7518,bug
https://api.github.com/repos/fastapi/fastapi/issues/3011,https://api.github.com/repos/pallets/flask,Segfault on Python 3.12 with large datasets,"### Description
Race condition in async router handler

### Steps to reproduce
1. Install package
2. Call `server.run()`
3. Observe error

### Environment
Python 3.12
OS: macOS 14
Version: 2.0.1",closed,['priority: high'],36,2023-06-07T00:00:00,2023-06-24T00:00:00,user_7556,bug
https://api.github.com/repos/fastapi/fastapi/issues/3012,https://api.github.com/repos/fastapi/fastapi,Race condition in async v3.0 handler,"### Description
KeyError raised unexpectedly in server module

### Steps to reproduce
1. Install package
2. Call `serializer.run()`
3. Observe error

### Environment
Python 3.9
OS: Windows 11
Version: latest",closed,"['priority: high', 'needs triage', 'bug']",24,2023-03-12T00:00:00,2023-05-09T00:00:00,user_7386,bug
https://api.github.com/repos/python/cpython/issues/3013,https://api.github.com/repos/numpy/numpy,How to configure v2.1 for router?,"### Description
Best practice for v3.0 in production?

### Steps to reproduce
1. Install package
2. Call `server.run()`
3. Observe error

### Environment
Python 3.12
OS: Ubuntu 22.04
Version: 1.2.3",closed,['type: question'],38,2023-02-27T00:00:00,2023-06-21T00:00:00,user_8132,question
https://api.github.com/repos/langchain-ai/langchain/issues/3014,https://api.github.com/repos/django/django,Request: router integration,"### Description
New flag --v1.2 for CLI tool

### Steps to reproduce
1. Install package
2. Call `parser.run()`
3. Observe error

### Environment
Python 3.12
OS: macOS 14
Version: 1.2.3",closed,"['type: feature', 'help wanted', 'enhancement']",8,2022-04-07T00:00:00,2022-07-23T00:00:00,user_6739,enhancement
https://api.github.com/repos/numpy/numpy/issues/3015,https://api.github.com/repos/numpy/numpy,Regression: server broken after vclient.serializer upgrade,"### Description
Infinite loop when parsing malformed router

### Steps to reproduce
1. Install package
2. Call `server.fetch()`
3. Observe error

### Environment
Python 3.9
OS: macOS 14
Version: 1.2.3",closed,['performance'],23,2023-04-21T00:00:00,2023-06-24T00:00:00,user_4249,performance
https://api.github.com/repos/python/cpython/issues/3016,https://api.github.com/repos/python/cpython,Segfault on Python 3.12 with large datasets,"### Description
Fix memory leak in connection pool

### Steps to reproduce
1. Install package
2. Call `parser.process()`
3. Observe error

### Environment
Python 3.10
OS: Ubuntu 22.04
Version: 1.2.3",closed,"['bug', 'type: bug']",11,2023-11-08T00:00:00,2023-11-26T00:00:00,user_6515,bug
https://api.github.com/repos/django/django/issues/3017,https://api.github.com/repos/pallets/flask,Implement v1.2 caching layer,"### Description
Request: v3.0 integration

### Steps to reproduce
1. Install package
2. Call `auth.run()`
3. Observe error

### Environment
Python 3.10
OS: Ubuntu 22.04
Version: latest",open,"['help wanted', 'type: feature']",26,2024-01-08T00:00:00,,user_9243,enhancement
https://api.github.com/repos/pallets/flask/issues/3018,https://api.github.com/repos/tiangolo/fastapi,Add async version of router method,"### Description
Support for serializer in type hints

### Steps to reproduce
1. Install package
2. Call `serializer.fetch()`
3. Observe error

### Environment
Python 3.12
OS: Ubuntu 22.04
Version: latest",closed,['good first issue'],37,2023-08-06T00:00:00,2023-10-15T00:00:00,user_1480,enhancement
https://api.github.com/repos/langchain-ai/langchain/issues/3019,https://api.github.com/repos/psf/requests,Add client middleware support,"### Description
Implement cache caching layer

### Steps to reproduce
1. Install package
2. Call `parser.process()`
3. Observe error

### Environment
Python 3.12
OS: Windows 11
Version: 2.0.1",closed,['good first issue'],5,2024-04-12T00:00:00,2024-07-10T00:00:00,user_4394,enhancement
https://api.github.com/repos/fastapi/fastapi/issues/3020,https://api.github.com/repos/pandas-dev/pandas,AttributeError: 'cache' object has no attribute 'serializer',"### Description
Segfault on Python 3.12 with large datasets

### Steps to reproduce
1. Install package
2. Call `db.run()`
3. Observe error

### Environment
Python 3.11
OS: macOS 14
Version: 1.2.3",open,"['priority: high', 'type: bug']",20,2022-09-17T00:00:00,,user_4544,bug
https://api.github.com/repos/psf/requests/issues/3021,https://api.github.com/repos/pallets/flask,Infinite loop when parsing malformed client,"### Description
AttributeError: 'v0.9' object has no attribute 'v2.1'

### Steps to reproduce
1. Install package
2. Call `client.parse()`
3. Observe error

### Environment
Python 3.10
OS: Windows 11
Version: 2.0.1",closed,"['priority: critical', 'bug']",20,2022-12-30T00:00:00,2023-04-02T00:00:00,user_4930,security
https://api.github.com/repos/django/django/issues/3022,https://api.github.com/repos/fastapi/fastapi,Segfault on Python 3.12 with large datasets,"### Description
Infinite loop when parsing malformed router

### Steps to reproduce
1. Install package
2. Call `api.process()`
3. Observe error

### Environment
Python 3.9
OS: macOS 14
Version: 2.0.1",closed,"['type: bug', 'needs triage', 'bug']",44,2022-09-18T00:00:00,2022-10-04T00:00:00,user_2250,bug
https://api.github.com/repos/pallets/flask/issues/3023,https://api.github.com/repos/python/cpython,TypeError when calling api with None argument,"### Description
AttributeError: 'auth' object has no attribute 'auth'

### Steps to reproduce
1. Install package
2. Call `client.parse()`
3. Observe error

### Environment
Python 3.10
OS: Ubuntu 22.04
Version: 0.9.8",open,"['bug', 'performance']",12,2023-08-23T00:00:00,,user_3322,performance
https://api.github.com/repos/fastapi/fastapi/issues/3024,https://api.github.com/repos/psf/requests,KeyError raised unexpectedly in cache module,"### Description
Race condition in async v1.2 handler

### Steps to reproduce
1. Install package
2. Call `parser.process()`
3. Observe error

### Environment
Python 3.9
OS: Ubuntu 22.04
Version: 2.0.1",closed,"['bug', 'needs triage']",26,2022-03-25T00:00:00,2022-06-17T00:00:00,user_5875,bug
https://api.github.com/repos/tiangolo/fastapi/issues/3025,https://api.github.com/repos/langchain-ai/langchain,KeyError raised unexpectedly in client module,"### Description
AttributeError: 'v2.1' object has no attribute 'parser'

### Steps to reproduce
1. Install package
2. Call `serializer.fetch()`
3. Observe error

### Environment
Python 3.11
OS: Windows 11
Version: 2.0.1",closed,['needs triage'],26,2024-02-27T00:00:00,2024-06-26T00:00:00,user_9350,bug
https://api.github.com/repos/langchain-ai/langchain/issues/3026,https://api.github.com/repos/python/cpython,TypeError when calling v2.1 with None argument,"### Description
Race condition in async api handler

### Steps to reproduce
1. Install package
2. Call `client.execute()`
3. Observe error

### Environment
Python 3.12
OS: Windows 11
Version: 0.9.8",closed,"['needs triage', 'priority: high', 'type: bug']",14,2023-05-31T00:00:00,2023-08-01T00:00:00,user_4377,bug
https://api.github.com/repos/python/cpython/issues/3027,https://api.github.com/repos/fastapi/fastapi,KeyError raised unexpectedly in v2.0 module,"### Description
Infinite loop when parsing malformed v1.2

### Steps to reproduce
1. Install package
2. Call `server.parse()`
3. Observe error

### Environment
Python 3.10
OS: Ubuntu 22.04
Version: 0.9.8",open,['type: bug'],30,2022-01-17T00:00:00,,user_2976,bug
https://api.github.com/repos/numpy/numpy/issues/3028,https://api.github.com/repos/pallets/flask,parser does not work as expected — am I missing something?,"### Description
How to configure auth for v1.2?

### Steps to reproduce
1. Install package
2. Call `parser.parse()`
3. Observe error

### Environment
Python 3.11
OS: Ubuntu 22.04
Version: 2.0.1",closed,"['documentation', 'type: question', 'question']",26,2022-04-27T00:00:00,2022-06-04T00:00:00,user_1681,question
https://api.github.com/repos/fastapi/fastapi/issues/3029,https://api.github.com/repos/pandas-dev/pandas,v1.2 does not work as expected — am I missing something?,"### Description
How to configure db for v2.1?

### Steps to reproduce
1. Install package
2. Call `serializer.fetch()`
3. Observe error

### Environment
Python 3.9
OS: macOS 14
Version: 1.2.3",closed,['documentation'],20,2024-01-29T00:00:00,2024-03-06T00:00:00,user_7618,question
https://api.github.com/repos/fastapi/fastapi/issues/3030,https://api.github.com/repos/langchain-ai/langchain,Best practice for v2.1 in production?,"### Description
How to use v3.0 with router?

### Steps to reproduce
1. Install package
2. Call `api.fetch()`
3. Observe error

### Environment
Python 3.9
OS: Windows 11
Version: 2.0.1",closed,['type: question'],21,2023-11-09T00:00:00,2024-02-17T00:00:00,user_8402,question
https://api.github.com/repos/langchain-ai/langchain/issues/3031,https://api.github.com/repos/tiangolo/fastapi,Infinite loop when parsing malformed v2.1,"### Description
Fix memory leak in connection pool

### Steps to reproduce
1. Install package
2. Call `api.parse()`
3. Observe error

### Environment
Python 3.9
OS: Ubuntu 22.04
Version: latest",closed,"['bug', 'priority: high', 'type: bug']",4,2023-04-19T00:00:00,2023-07-30T00:00:00,user_2283,bug
https://api.github.com/repos/pallets/flask/issues/3032,https://api.github.com/repos/django/django,AttributeError: 'v1.2' object has no attribute 'v2.0',"### Description
Infinite loop when parsing malformed cache

### Steps to reproduce
1. Install package
2. Call `router.execute()`
3. Observe error

### Environment
Python 3.10
OS: Windows 11
Version: 2.0.1",closed,['bug'],9,2022-07-03T00:00:00,2022-07-21T00:00:00,user_1576,bug
https://api.github.com/repos/langchain-ai/langchain/issues/3033,https://api.github.com/repos/langchain-ai/langchain,Regression: parser broken after vparser.v2.1 upgrade,"### Description
Segfault on Python 3.12 with large datasets

### Steps to reproduce
1. Install package
2. Call `router.execute()`
3. Observe error

### Environment
Python 3.10
OS: macOS 14
Version: 1.2.3",open,"['type: bug', 'bug']",7,2024-03-16T00:00:00,,user_4950,bug
https://api.github.com/repos/psf/requests/issues/3034,https://api.github.com/repos/numpy/numpy,AttributeError: 'cache' object has no attribute 'api',"### Description
Segfault on Python 3.12 with large datasets

### Steps to reproduce
1. Install package
2. Call `server.fetch()`
3. Observe error

### Environment
Python 3.10
OS: macOS 14
Version: 0.9.8",closed,"['needs triage', 'priority: high', 'type: bug']",0,2022-07-06T00:00:00,2022-11-01T00:00:00,user_5801,bug
https://api.github.com/repos/tiangolo/fastapi/issues/3035,https://api.github.com/repos/pandas-dev/pandas,Add db middleware support,"### Description
Add v3.0 middleware support

### Steps to reproduce
1. Install package
2. Call `api.process()`
3. Observe error

### Environment
Python 3.9
OS: macOS 14
Version: 2.0.1",closed,['type: feature'],29,2024-05-13T00:00:00,2024-07-28T00:00:00,user_5436,enhancement
https://api.github.com/repos/django/django/issues/3036,https://api.github.com/repos/pandas-dev/pandas,Infinite loop when parsing malformed serializer,"### Description
KeyError raised unexpectedly in serializer module

### Steps to reproduce
1. Install package
2. Call `router.fetch()`
3. Observe error

### Environment
Python 3.9
OS: macOS 14
Version: 2.0.1",closed,['performance'],3,2023-02-07T00:00:00,2023-06-02T00:00:00,user_3837,performance
https://api.github.com/repos/django/django/issues/3037,https://api.github.com/repos/tiangolo/fastapi,TypeError when calling v1.2 with None argument,"### Description
Fix memory leak in connection pool

### Steps to reproduce
1. Install package
2. Call `server.process()`
3. Observe error

### Environment
Python 3.10
OS: Windows 11
Version: 1.2.3",closed,"['bug', 'needs triage', 'priority: high']",45,2022-02-16T00:00:00,2022-02-18T00:00:00,user_2903,bug
https://api.github.com/repos/tiangolo/fastapi/issues/3038,https://api.github.com/repos/pallets/flask,Fix memory leak in connection pool,"### Description
KeyError raised unexpectedly in cache module

### Steps to reproduce
1. Install package
2. Call `cache.run()`
3. Observe error

### Environment
Python 3.11
OS: Ubuntu 22.04
Version: 0.9.8",open,['needs triage'],18,2022-03-27T00:00:00,,user_5634,bug
https://api.github.com/repos/tiangolo/fastapi/issues/3039,https://api.github.com/repos/django/django,Add parser middleware support,"### Description
Implement v0.9 caching layer

### Steps to reproduce
1. Install package
2. Call `serializer.parse()`
3. Observe error

### Environment
Python 3.9
OS: Ubuntu 22.04
Version: 2.0.1",closed,['type: feature'],43,2023-03-03T00:00:00,2023-04-29T00:00:00,user_7189,enhancement
https://api.github.com/repos/langchain-ai/langchain/issues/3040,https://api.github.com/repos/fastapi/fastapi,Segfault on Python 3.12 with large datasets,"### Description
AttributeError: 'auth' object has no attribute 'v0.9'

### Steps to reproduce
1. Install package
2. Call `router.parse()`
3. Observe error

### Environment
Python 3.11
OS: Ubuntu 22.04
Version: 0.9.8",closed,"['type: bug', 'priority: high', 'needs triage']",32,2024-06-16T00:00:00,2024-09-28T00:00:00,user_2700,bug
https://api.github.com/repos/psf/requests/issues/3041,https://api.github.com/repos/fastapi/fastapi,Feature request: expose api configuration option,"### Description
New flag --client for CLI tool

### Steps to reproduce
1. Install package
2. Call `auth.run()`
3. Observe error

### Environment
Python 3.9
OS: Ubuntu 22.04
Version: 0.9.8",closed,['help wanted'],21,2023-12-23T00:00:00,2023-12-25T00:00:00,user_5386,enhancement
https://api.github.com/repos/langchain-ai/langchain/issues/3042,https://api.github.com/repos/pallets/flask,Request: server integration,"### Description
Feature request: expose db configuration option

### Steps to reproduce
1. Install package
2. Call `server.execute()`
3. Observe error

### Environment
Python 3.11
OS: Ubuntu 22.04
Version: 0.9.8",open,['good first issue'],4,2022-11-01T00:00:00,,user_2943,enhancement
https://api.github.com/repos/fastapi/fastapi/issues/3043,https://api.github.com/repos/python/cpython,TypeError when calling v3.0 with None argument,"### Description
KeyError raised unexpectedly in api module

### Steps to reproduce
1. Install package
2. Call `server.process()`
3. Observe error

### Environment
Python 3.12
OS: Ubuntu 22.04
Version: 1.2.3",closed,"['priority: high', 'type: bug']",3,2022-11-18T00:00:00,2023-02-18T00:00:00,user_3912,bug
https://api.github.com/repos/django/django/issues/3044,https://api.github.com/repos/python/cpython,TypeError when calling auth with None argument,"### Description
TypeError when calling v0.9 with None argument

### Steps to reproduce
1. Install package
2. Call `parser.parse()`
3. Observe error

### Environment
Python 3.11
OS: Windows 11
Version: latest",closed,"['bug', 'type: bug', 'priority: high']",24,2023-08-25T00:00:00,2023-11-21T00:00:00,user_1747,bug
https://api.github.com/repos/django/django/issues/3045,https://api.github.com/repos/tiangolo/fastapi,Fix memory leak in connection pool,"### Description
Regression: cache broken after vv1.0.db upgrade

### Steps to reproduce
1. Install package
2. Call `api.parse()`
3. Observe error

### Environment
Python 3.10
OS: Windows 11
Version: latest",open,['type: bug'],34,2024-01-12T00:00:00,,user_2862,bug
https://api.github.com/repos/python/cpython/issues/3046,https://api.github.com/repos/fastapi/fastapi,Infinite loop when parsing malformed parser,"### Description
Regression: api broken after vcache.v3.0 upgrade

### Steps to reproduce
1. Install package
2. Call `parser.fetch()`
3. Observe error

### Environment
Python 3.12
OS: macOS 14
Version: 0.9.8",open,['type: bug'],25,2023-04-11T00:00:00,,user_3950,bug
https://api.github.com/repos/tiangolo/fastapi/issues/3047,https://api.github.com/repos/numpy/numpy,Infinite loop when parsing malformed v2.1,"### Description
Infinite loop when parsing malformed parser

### Steps to reproduce
1. Install package
2. Call `server.run()`
3. Observe error

### Environment
Python 3.10
OS: Windows 11
Version: 1.2.3",closed,"['priority: high', 'type: bug']",2,2024-02-15T00:00:00,2024-04-21T00:00:00,user_6703,bug
https://api.github.com/repos/django/django/issues/3048,https://api.github.com/repos/langchain-ai/langchain,TypeError when calling v2.1 with None argument,"### Description
Race condition in async client handler

### Steps to reproduce
1. Install package
2. Call `cache.run()`
3. Observe error

### Environment
Python 3.9
OS: Ubuntu 22.04
Version: 1.2.3",closed,['performance'],5,2023-11-18T00:00:00,2024-02-09T00:00:00,user_5883,performance
https://api.github.com/repos/psf/requests/issues/3049,https://api.github.com/repos/numpy/numpy,Race condition in async serializer handler,"### Description
Race condition in async v2.1 handler

### Steps to reproduce
1. Install package
2. Call `cache.run()`
3. Observe error

### Environment
Python 3.11
OS: macOS 14
Version: 2.0.1",closed,"['type: bug', 'needs triage', 'bug']",20,2023-04-06T00:00:00,2023-07-22T00:00:00,user_7761,bug
https://api.github.com/repos/langchain-ai/langchain/issues/3050,https://api.github.com/repos/tiangolo/fastapi,Regression: router broken after vrouter.auth upgrade,"### Description
Fix memory leak in connection pool

### Steps to reproduce
1. Install package
2. Call `router.run()`
3. Observe error

### Environment
Python 3.12
OS: macOS 14
Version: 1.2.3",closed,['priority: high'],6,2023-10-01T00:00:00,2023-12-15T00:00:00,user_6964,bug
